ID,Latitude,Longitude,Region,Data_date,Alert_Level,Prediction
1010016,28.175,-177.325,hawaii,2022-10-09,4,12 week forecast
1010017,28.225,-177.325,hawaii,2022-07-17,4,Nowcast
1010017,28.225,-177.325,hawaii,2022-08-14,3,4 week forecast
1010017,28.225,-177.325,hawaii,2022-09-11,3,8 week forecast
1010017,28.225,-177.325,hawaii,2022-10-09,3,12 week forecast
1010018,28.275,-177.325,hawaii,2022-07-17,4,Nowcast
1010018,28.275,-177.325,hawaii,2022-08-14,4,4 week forecast
1010018,28.275,-177.325,hawaii,2022-09-11,4,8 week forecast
1010018,28.275,-177.325,hawaii,2022-10-09,4,12 week forecast
1010019,28.175,-177.275,hawaii,2022-07-17,3,Nowcast
1010019,28.175,-177.275,hawaii,2022-08-14,4,4 week forecast
1010019,28.175,-177.275,hawaii,2022-09-11,4,8 week forecast
1010019,28.175,-177.275,hawaii,2022-10-09,4,12 week forecast
1010020,28.225,-177.275,hawaii,2022-07-17,4,Nowcast
1010020,28.225,-177.275,hawaii,2022-08-14,4,4 week forecast
1010020,28.225,-177.275,hawaii,2022-09-11,4,8 week forecast
1010020,28.225,-177.275,hawaii,2022-10-09,4,12 week forecast
1010021,28.275,-177.275,hawaii,2022-07-17,3,Nowcast
1010021,28.275,-177.275,hawaii,2022-08-14,4,4 week forecast
1010021,28.275,-177.275,hawaii,2022-09-11,4,8 week forecast
1010021,28.275,-177.275,hawaii,2022-10-09,4,12 week forecast
1010022,27.725,-176.025,hawaii,2022-07-17,4,Nowcast
1010022,27.725,-176.025,hawaii,2022-08-14,4,4 week forecast
1010022,27.725,-176.025,hawaii,2022-09-11,3,8 week forecast
1010022,27.725,-176.025,hawaii,2022-10-09,3,12 week forecast
1010023,27.775,-176.025,hawaii,2022-07-17,4,Nowcast
1010023,27.775,-176.025,hawaii,2022-08-14,4,4 week forecast
1010023,27.775,-176.025,hawaii,2022-09-11,3,8 week forecast
1010023,27.775,-176.025,hawaii,2022-10-09,3,12 week forecast
1010024,27.825,-176.025,hawaii,2022-07-17,4,Nowcast
1010024,27.825,-176.025,hawaii,2022-08-14,4,4 week forecast
1010024,27.825,-176.025,hawaii,2022-09-11,3,8 week forecast
1010024,27.825,-176.025,hawaii,2022-10-09,3,12 week forecast
1010025,27.875,-176.025,hawaii,2022-07-17,4,Nowcast
1010025,27.875,-176.025,hawaii,2022-08-14,4,4 week forecast
1010025,27.875,-176.025,hawaii,2022-09-11,3,8 week forecast
1010025,27.875,-176.025,hawaii,2022-10-09,3,12 week forecast
1010026,27.725,-175.975,hawaii,2022-07-17,4,Nowcast
1010026,27.725,-175.975,hawaii,2022-08-14,4,4 week forecast
1010026,27.725,-175.975,hawaii,2022-09-11,3,8 week forecast
1010026,27.725,-175.975,hawaii,2022-10-09,3,12 week forecast
1010027,27.775,-175.975,hawaii,2022-07-17,3,Nowcast
1010027,27.775,-175.975,hawaii,2022-08-14,4,4 week forecast
1010027,27.775,-175.975,hawaii,2022-09-11,3,8 week forecast
1010027,27.775,-175.975,hawaii,2022-10-09,3,12 week forecast
1010028,27.825,-175.975,hawaii,2022-07-17,4,Nowcast
1010028,27.825,-175.975,hawaii,2022-08-14,3,4 week forecast
1010028,27.825,-175.975,hawaii,2022-09-11,3,8 week forecast
1010028,27.825,-175.975,hawaii,2022-10-09,3,12 week forecast
1010029,27.875,-175.975,hawaii,2022-07-17,4,Nowcast
1010029,27.875,-175.975,hawaii,2022-08-14,4,4 week forecast
1010029,27.875,-175.975,hawaii,2022-09-11,3,8 week forecast
1010029,27.875,-175.975,hawaii,2022-10-09,3,12 week forecast
1010030,27.725,-175.925,hawaii,2022-07-17,4,Nowcast
1010030,27.725,-175.925,hawaii,2022-08-14,4,4 week forecast
1010030,27.725,-175.925,hawaii,2022-09-11,3,8 week forecast
1010030,27.725,-175.925,hawaii,2022-10-09,3,12 week forecast
1010031,27.775,-175.925,hawaii,2022-07-17,0,Nowcast
1010031,27.775,-175.925,hawaii,2022-08-14,0,4 week forecast
1010031,27.775,-175.925,hawaii,2022-09-11,0,8 week forecast
1010031,27.775,-175.925,hawaii,2022-10-09,0,12 week forecast
1010032,27.825,-175.925,hawaii,2022-07-17,0,Nowcast
1010032,27.825,-175.925,hawaii,2022-08-14,0,4 week forecast
1010032,27.825,-175.925,hawaii,2022-09-11,0,8 week forecast
1010032,27.825,-175.925,hawaii,2022-10-09,0,12 week forecast
1010033,27.875,-175.925,hawaii,2022-07-17,3,Nowcast
1010033,27.875,-175.925,hawaii,2022-08-14,3,4 week forecast
1010033,27.875,-175.925,hawaii,2022-09-11,2,8 week forecast
1010033,27.875,-175.925,hawaii,2022-10-09,3,12 week forecast
1010034,27.925,-175.925,hawaii,2022-07-17,4,Nowcast
1010034,27.925,-175.925,hawaii,2022-08-14,4,4 week forecast
1010034,27.925,-175.925,hawaii,2022-09-11,3,8 week forecast
1010034,27.925,-175.925,hawaii,2022-10-09,3,12 week forecast
1010035,27.775,-175.875,hawaii,2022-07-17,4,Nowcast
1010035,27.775,-175.875,hawaii,2022-08-14,4,4 week forecast
1010035,27.775,-175.875,hawaii,2022-09-11,3,8 week forecast
1010035,27.775,-175.875,hawaii,2022-10-09,3,12 week forecast
1010036,27.825,-175.875,hawaii,2022-07-17,0,Nowcast
1010036,27.825,-175.875,hawaii,2022-08-14,0,4 week forecast
1010036,27.825,-175.875,hawaii,2022-09-11,0,8 week forecast
1010036,27.825,-175.875,hawaii,2022-10-09,0,12 week forecast
1010037,27.875,-175.875,hawaii,2022-07-17,0,Nowcast
1010037,27.875,-175.875,hawaii,2022-08-14,0,4 week forecast
1010037,27.875,-175.875,hawaii,2022-09-11,0,8 week forecast
1010037,27.875,-175.875,hawaii,2022-10-09,0,12 week forecast
1010038,27.925,-175.875,hawaii,2022-07-17,0,Nowcast
1010038,27.925,-175.875,hawaii,2022-08-14,0,4 week forecast
1010038,27.925,-175.875,hawaii,2022-09-11,0,8 week forecast
1010038,27.925,-175.875,hawaii,2022-10-09,0,12 week forecast
1010039,27.975,-175.875,hawaii,2022-07-17,4,Nowcast
1010039,27.975,-175.875,hawaii,2022-08-14,4,4 week forecast
1010039,27.975,-175.875,hawaii,2022-09-11,3,8 week forecast
1010039,27.975,-175.875,hawaii,2022-10-09,3,12 week forecast
1010040,27.775,-175.825,hawaii,2022-07-17,4,Nowcast
1010040,27.775,-175.825,hawaii,2022-08-14,4,4 week forecast
1010040,27.775,-175.825,hawaii,2022-09-11,3,8 week forecast
1010040,27.775,-175.825,hawaii,2022-10-09,3,12 week forecast
1010041,27.825,-175.825,hawaii,2022-07-17,0,Nowcast
1010041,27.825,-175.825,hawaii,2022-08-14,0,4 week forecast
1010041,27.825,-175.825,hawaii,2022-09-11,0,8 week forecast
1010041,27.825,-175.825,hawaii,2022-10-09,0,12 week forecast
1010042,27.875,-175.825,hawaii,2022-07-17,0,Nowcast
1010042,27.875,-175.825,hawaii,2022-08-14,0,4 week forecast
1010042,27.875,-175.825,hawaii,2022-09-11,0,8 week forecast
1010042,27.875,-175.825,hawaii,2022-10-09,0,12 week forecast
1010043,27.925,-175.825,hawaii,2022-07-17,0,Nowcast
1010043,27.925,-175.825,hawaii,2022-08-14,0,4 week forecast
1010043,27.925,-175.825,hawaii,2022-09-11,0,8 week forecast
1010043,27.925,-175.825,hawaii,2022-10-09,0,12 week forecast
1010044,27.975,-175.825,hawaii,2022-07-17,4,Nowcast
1010044,27.975,-175.825,hawaii,2022-08-14,4,4 week forecast
1010044,27.975,-175.825,hawaii,2022-09-11,3,8 week forecast
1010044,27.975,-175.825,hawaii,2022-10-09,3,12 week forecast
1010045,27.775,-175.775,hawaii,2022-07-17,4,Nowcast
1010045,27.775,-175.775,hawaii,2022-08-14,4,4 week forecast
1010045,27.775,-175.775,hawaii,2022-09-11,3,8 week forecast
1010045,27.775,-175.775,hawaii,2022-10-09,3,12 week forecast
1010046,27.825,-175.775,hawaii,2022-07-17,0,Nowcast
1010046,27.825,-175.775,hawaii,2022-08-14,0,4 week forecast
1010046,27.825,-175.775,hawaii,2022-09-11,0,8 week forecast
1010046,27.825,-175.775,hawaii,2022-10-09,0,12 week forecast
1010047,27.875,-175.775,hawaii,2022-07-17,0,Nowcast
1010047,27.875,-175.775,hawaii,2022-08-14,0,4 week forecast
1010047,27.875,-175.775,hawaii,2022-09-11,0,8 week forecast
1010047,27.875,-175.775,hawaii,2022-10-09,0,12 week forecast
1010048,27.925,-175.775,hawaii,2022-07-17,0,Nowcast
1010048,27.925,-175.775,hawaii,2022-08-14,0,4 week forecast
1010048,27.925,-175.775,hawaii,2022-09-11,1,8 week forecast
1010048,27.925,-175.775,hawaii,2022-10-09,0,12 week forecast
1010049,27.975,-175.775,hawaii,2022-07-17,4,Nowcast
1010049,27.975,-175.775,hawaii,2022-08-14,4,4 week forecast
1010049,27.975,-175.775,hawaii,2022-09-11,3,8 week forecast
1010049,27.975,-175.775,hawaii,2022-10-09,3,12 week forecast
1010050,27.775,-175.725,hawaii,2022-07-17,4,Nowcast
1010050,27.775,-175.725,hawaii,2022-08-14,4,4 week forecast
1010050,27.775,-175.725,hawaii,2022-09-11,3,8 week forecast
1010050,27.775,-175.725,hawaii,2022-10-09,3,12 week forecast
1010051,27.825,-175.725,hawaii,2022-07-17,4,Nowcast
1010051,27.825,-175.725,hawaii,2022-08-14,4,4 week forecast
1010051,27.825,-175.725,hawaii,2022-09-11,3,8 week forecast
1010051,27.825,-175.725,hawaii,2022-10-09,3,12 week forecast
1010052,27.875,-175.725,hawaii,2022-07-17,0,Nowcast
1010052,27.875,-175.725,hawaii,2022-08-14,0,4 week forecast
1010052,27.875,-175.725,hawaii,2022-09-11,0,8 week forecast
1010052,27.875,-175.725,hawaii,2022-10-09,0,12 week forecast
1010053,27.925,-175.725,hawaii,2022-07-17,4,Nowcast
1010053,27.925,-175.725,hawaii,2022-08-14,4,4 week forecast
1010053,27.925,-175.725,hawaii,2022-09-11,4,8 week forecast
1010053,27.925,-175.725,hawaii,2022-10-09,4,12 week forecast
1010054,27.975,-175.725,hawaii,2022-07-17,4,Nowcast
1010054,27.975,-175.725,hawaii,2022-08-14,4,4 week forecast
1010054,27.975,-175.725,hawaii,2022-09-11,3,8 week forecast
1010054,27.975,-175.725,hawaii,2022-10-09,3,12 week forecast
1010055,25.975,-174.025,hawaii,2022-07-17,4,Nowcast
1010055,25.975,-174.025,hawaii,2022-08-14,4,4 week forecast
1010055,25.975,-174.025,hawaii,2022-09-11,4,8 week forecast
1010055,25.975,-174.025,hawaii,2022-10-09,4,12 week forecast
1010056,26.025,-174.025,hawaii,2022-07-17,4,Nowcast
1010056,26.025,-174.025,hawaii,2022-08-14,4,4 week forecast
1010056,26.025,-174.025,hawaii,2022-09-11,4,8 week forecast
1010056,26.025,-174.025,hawaii,2022-10-09,4,12 week forecast
1010057,26.075,-174.025,hawaii,2022-07-17,4,Nowcast
1010057,26.075,-174.025,hawaii,2022-08-14,4,4 week forecast
1010057,26.075,-174.025,hawaii,2022-09-11,4,8 week forecast
1010057,26.075,-174.025,hawaii,2022-10-09,3,12 week forecast
1010058,26.125,-174.025,hawaii,2022-07-17,4,Nowcast
1010058,26.125,-174.025,hawaii,2022-08-14,4,4 week forecast
1010058,26.125,-174.025,hawaii,2022-09-11,4,8 week forecast
1010058,26.125,-174.025,hawaii,2022-10-09,4,12 week forecast
1010059,25.925,-173.975,hawaii,2022-07-17,4,Nowcast
1010059,25.925,-173.975,hawaii,2022-08-14,4,4 week forecast
1010059,25.925,-173.975,hawaii,2022-09-11,4,8 week forecast
1010059,25.925,-173.975,hawaii,2022-10-09,4,12 week forecast
1010060,25.975,-173.975,hawaii,2022-07-17,4,Nowcast
1010060,25.975,-173.975,hawaii,2022-08-14,4,4 week forecast
1010060,25.975,-173.975,hawaii,2022-09-11,4,8 week forecast
1010060,25.975,-173.975,hawaii,2022-10-09,0,12 week forecast
1010061,26.025,-173.975,hawaii,2022-07-17,4,Nowcast
1010061,26.025,-173.975,hawaii,2022-08-14,4,4 week forecast
1010061,26.025,-173.975,hawaii,2022-09-11,4,8 week forecast
1010061,26.025,-173.975,hawaii,2022-10-09,0,12 week forecast
1010062,26.075,-173.975,hawaii,2022-07-17,4,Nowcast
1010062,26.075,-173.975,hawaii,2022-08-14,4,4 week forecast
1010062,26.075,-173.975,hawaii,2022-09-11,4,8 week forecast
1010062,26.075,-173.975,hawaii,2022-10-09,3,12 week forecast
1010063,26.125,-173.975,hawaii,2022-07-17,4,Nowcast
1010063,26.125,-173.975,hawaii,2022-08-14,4,4 week forecast
1010063,26.125,-173.975,hawaii,2022-09-11,4,8 week forecast
1010063,26.125,-173.975,hawaii,2022-10-09,4,12 week forecast
1010064,25.925,-173.925,hawaii,2022-07-17,4,Nowcast
1010064,25.925,-173.925,hawaii,2022-08-14,4,4 week forecast
1010064,25.925,-173.925,hawaii,2022-09-11,4,8 week forecast
1010064,25.925,-173.925,hawaii,2022-10-09,4,12 week forecast
1010065,25.975,-173.925,hawaii,2022-07-17,4,Nowcast
1010065,25.975,-173.925,hawaii,2022-08-14,4,4 week forecast
1010065,25.975,-173.925,hawaii,2022-09-11,4,8 week forecast
1010065,25.975,-173.925,hawaii,2022-10-09,0,12 week forecast
1010066,26.025,-173.925,hawaii,2022-07-17,4,Nowcast
1010066,26.025,-173.925,hawaii,2022-08-14,4,4 week forecast
1010066,26.025,-173.925,hawaii,2022-09-11,4,8 week forecast
1010066,26.025,-173.925,hawaii,2022-10-09,0,12 week forecast
1010067,26.075,-173.925,hawaii,2022-07-17,4,Nowcast
1010067,26.075,-173.925,hawaii,2022-08-14,4,4 week forecast
1010067,26.075,-173.925,hawaii,2022-09-11,4,8 week forecast
1010067,26.075,-173.925,hawaii,2022-10-09,4,12 week forecast
1010068,26.125,-173.925,hawaii,2022-07-17,4,Nowcast
1010068,26.125,-173.925,hawaii,2022-08-14,4,4 week forecast
1010068,26.125,-173.925,hawaii,2022-09-11,4,8 week forecast
1010068,26.125,-173.925,hawaii,2022-10-09,4,12 week forecast
1010069,25.925,-173.875,hawaii,2022-07-17,4,Nowcast
1010069,25.925,-173.875,hawaii,2022-08-14,4,4 week forecast
1010069,25.925,-173.875,hawaii,2022-09-11,4,8 week forecast
1010069,25.925,-173.875,hawaii,2022-10-09,4,12 week forecast
1010070,25.975,-173.875,hawaii,2022-07-17,4,Nowcast
1010070,25.975,-173.875,hawaii,2022-08-14,4,4 week forecast
1010070,25.975,-173.875,hawaii,2022-09-11,4,8 week forecast
1010070,25.975,-173.875,hawaii,2022-10-09,3,12 week forecast
1010071,26.025,-173.875,hawaii,2022-07-17,4,Nowcast
1010071,26.025,-173.875,hawaii,2022-08-14,4,4 week forecast
1010071,26.025,-173.875,hawaii,2022-09-11,4,8 week forecast
1010071,26.025,-173.875,hawaii,2022-10-09,4,12 week forecast
1010072,26.075,-173.875,hawaii,2022-07-17,4,Nowcast
1010072,26.075,-173.875,hawaii,2022-08-14,4,4 week forecast
1010072,26.075,-173.875,hawaii,2022-09-11,4,8 week forecast
1010072,26.075,-173.875,hawaii,2022-10-09,4,12 week forecast
1010073,26.125,-173.875,hawaii,2022-07-17,4,Nowcast
1010073,26.125,-173.875,hawaii,2022-08-14,4,4 week forecast
1010073,26.125,-173.875,hawaii,2022-09-11,4,8 week forecast
1010073,26.125,-173.875,hawaii,2022-10-09,4,12 week forecast
1010074,25.925,-173.825,hawaii,2022-07-17,4,Nowcast
1010074,25.925,-173.825,hawaii,2022-08-14,4,4 week forecast
1010074,25.925,-173.825,hawaii,2022-09-11,4,8 week forecast
1010074,25.925,-173.825,hawaii,2022-10-09,4,12 week forecast
1010075,25.975,-173.825,hawaii,2022-07-17,4,Nowcast
1010075,25.975,-173.825,hawaii,2022-08-14,4,4 week forecast
1010075,25.975,-173.825,hawaii,2022-09-11,4,8 week forecast
1010075,25.975,-173.825,hawaii,2022-10-09,4,12 week forecast
1010076,26.025,-173.825,hawaii,2022-07-17,4,Nowcast
1010076,26.025,-173.825,hawaii,2022-08-14,4,4 week forecast
1010076,26.025,-173.825,hawaii,2022-09-11,4,8 week forecast
1010076,26.025,-173.825,hawaii,2022-10-09,4,12 week forecast
1010077,26.075,-173.825,hawaii,2022-07-17,4,Nowcast
1010077,26.075,-173.825,hawaii,2022-08-14,4,4 week forecast
1010077,26.075,-173.825,hawaii,2022-09-11,4,8 week forecast
1010077,26.075,-173.825,hawaii,2022-10-09,4,12 week forecast
1010078,26.125,-173.825,hawaii,2022-07-17,4,Nowcast
1010078,26.125,-173.825,hawaii,2022-08-14,4,4 week forecast
1010078,26.125,-173.825,hawaii,2022-09-11,4,8 week forecast
1010078,26.125,-173.825,hawaii,2022-10-09,4,12 week forecast
1010079,25.725,-171.775,hawaii,2022-07-17,2,Nowcast
1010079,25.725,-171.775,hawaii,2022-08-14,2,4 week forecast
1010079,25.725,-171.775,hawaii,2022-09-11,2,8 week forecast
1010079,25.725,-171.775,hawaii,2022-10-09,1,12 week forecast
1010080,25.775,-171.775,hawaii,2022-07-17,2,Nowcast
1010080,25.775,-171.775,hawaii,2022-08-14,2,4 week forecast
1010080,25.775,-171.775,hawaii,2022-09-11,2,8 week forecast
1010080,25.775,-171.775,hawaii,2022-10-09,2,12 week forecast
1010081,25.825,-171.775,hawaii,2022-07-17,2,Nowcast
1010081,25.825,-171.775,hawaii,2022-08-14,2,4 week forecast
1010081,25.825,-171.775,hawaii,2022-09-11,2,8 week forecast
1010081,25.825,-171.775,hawaii,2022-10-09,2,12 week forecast
1010082,25.725,-171.725,hawaii,2022-07-17,2,Nowcast
1010082,25.725,-171.725,hawaii,2022-08-14,2,4 week forecast
1010082,25.725,-171.725,hawaii,2022-09-11,2,8 week forecast
1010082,25.725,-171.725,hawaii,2022-10-09,1,12 week forecast
1010083,25.775,-171.725,hawaii,2022-07-17,1,Nowcast
1010083,25.775,-171.725,hawaii,2022-08-14,1,4 week forecast
1010083,25.775,-171.725,hawaii,2022-09-11,1,8 week forecast
1010083,25.775,-171.725,hawaii,2022-10-09,1,12 week forecast
1010084,25.825,-171.725,hawaii,2022-07-17,2,Nowcast
1010084,25.825,-171.725,hawaii,2022-08-14,2,4 week forecast
1010084,25.825,-171.725,hawaii,2022-09-11,2,8 week forecast
1010084,25.825,-171.725,hawaii,2022-10-09,2,12 week forecast
1010085,25.725,-171.675,hawaii,2022-07-17,2,Nowcast
1010085,25.725,-171.675,hawaii,2022-08-14,2,4 week forecast
1010085,25.725,-171.675,hawaii,2022-09-11,2,8 week forecast
1010085,25.725,-171.675,hawaii,2022-10-09,1,12 week forecast
1010086,25.775,-171.675,hawaii,2022-07-17,2,Nowcast
1010086,25.775,-171.675,hawaii,2022-08-14,2,4 week forecast
1010086,25.775,-171.675,hawaii,2022-09-11,2,8 week forecast
1010086,25.775,-171.675,hawaii,2022-10-09,2,12 week forecast
1010087,25.825,-171.675,hawaii,2022-07-17,2,Nowcast
1010087,25.825,-171.675,hawaii,2022-08-14,2,4 week forecast
1010087,25.825,-171.675,hawaii,2022-09-11,2,8 week forecast
1010087,25.825,-171.675,hawaii,2022-10-09,2,12 week forecast
1010088,25.375,-170.675,hawaii,2022-07-17,4,Nowcast
1010088,25.375,-170.675,hawaii,2022-08-14,4,4 week forecast
1010088,25.375,-170.675,hawaii,2022-09-11,4,8 week forecast
1010088,25.375,-170.675,hawaii,2022-10-09,4,12 week forecast
1010089,25.425,-170.675,hawaii,2022-07-17,4,Nowcast
1010089,25.425,-170.675,hawaii,2022-08-14,4,4 week forecast
1010089,25.425,-170.675,hawaii,2022-09-11,4,8 week forecast
1010089,25.425,-170.675,hawaii,2022-10-09,4,12 week forecast
1010090,25.475,-170.675,hawaii,2022-07-17,0,Nowcast
1010090,25.475,-170.675,hawaii,2022-08-14,0,4 week forecast
1010090,25.475,-170.675,hawaii,2022-09-11,0,8 week forecast
1010090,25.475,-170.675,hawaii,2022-10-09,0,12 week forecast
1010091,25.325,-170.625,hawaii,2022-07-17,4,Nowcast
1010091,25.325,-170.625,hawaii,2022-08-14,4,4 week forecast
1010091,25.325,-170.625,hawaii,2022-09-11,4,8 week forecast
1010091,25.325,-170.625,hawaii,2022-10-09,4,12 week forecast
1010092,25.375,-170.625,hawaii,2022-07-17,4,Nowcast
1010092,25.375,-170.625,hawaii,2022-08-14,4,4 week forecast
1010092,25.375,-170.625,hawaii,2022-09-11,4,8 week forecast
1010092,25.375,-170.625,hawaii,2022-10-09,4,12 week forecast
1010093,25.425,-170.625,hawaii,2022-07-17,4,Nowcast
1010093,25.425,-170.625,hawaii,2022-08-14,4,4 week forecast
1010093,25.425,-170.625,hawaii,2022-09-11,4,8 week forecast
1010093,25.425,-170.625,hawaii,2022-10-09,0,12 week forecast
1010094,25.475,-170.625,hawaii,2022-07-17,0,Nowcast
1010094,25.475,-170.625,hawaii,2022-08-14,0,4 week forecast
1010094,25.475,-170.625,hawaii,2022-09-11,0,8 week forecast
1010094,25.475,-170.625,hawaii,2022-10-09,0,12 week forecast
1010095,25.525,-170.625,hawaii,2022-07-17,4,Nowcast
1010095,25.525,-170.625,hawaii,2022-08-14,4,4 week forecast
1010095,25.525,-170.625,hawaii,2022-09-11,4,8 week forecast
1010095,25.525,-170.625,hawaii,2022-10-09,4,12 week forecast
1010096,25.275,-170.575,hawaii,2022-07-17,4,Nowcast
1010096,25.275,-170.575,hawaii,2022-08-14,4,4 week forecast
1010096,25.275,-170.575,hawaii,2022-09-11,4,8 week forecast
1010096,25.275,-170.575,hawaii,2022-10-09,4,12 week forecast
1010097,25.325,-170.575,hawaii,2022-07-17,4,Nowcast
1010097,25.325,-170.575,hawaii,2022-08-14,4,4 week forecast
1010097,25.325,-170.575,hawaii,2022-09-11,4,8 week forecast
1010097,25.325,-170.575,hawaii,2022-10-09,4,12 week forecast
1010098,25.375,-170.575,hawaii,2022-07-17,4,Nowcast
1010098,25.375,-170.575,hawaii,2022-08-14,4,4 week forecast
1010098,25.375,-170.575,hawaii,2022-09-11,4,8 week forecast
1010098,25.375,-170.575,hawaii,2022-10-09,0,12 week forecast
1010099,25.425,-170.575,hawaii,2022-07-17,0,Nowcast
1010099,25.425,-170.575,hawaii,2022-08-14,0,4 week forecast
1010099,25.425,-170.575,hawaii,2022-09-11,0,8 week forecast
1010099,25.425,-170.575,hawaii,2022-10-09,0,12 week forecast
1010100,25.475,-170.575,hawaii,2022-07-17,4,Nowcast
1010100,25.475,-170.575,hawaii,2022-08-14,4,4 week forecast
1010100,25.475,-170.575,hawaii,2022-09-11,4,8 week forecast
1010100,25.475,-170.575,hawaii,2022-10-09,0,12 week forecast
1010101,25.325,-170.525,hawaii,2022-07-17,4,Nowcast
1010101,25.325,-170.525,hawaii,2022-08-14,4,4 week forecast
1010101,25.325,-170.525,hawaii,2022-09-11,4,8 week forecast
1010101,25.325,-170.525,hawaii,2022-10-09,4,12 week forecast
1010102,25.375,-170.525,hawaii,2022-07-17,0,Nowcast
1010102,25.375,-170.525,hawaii,2022-08-14,0,4 week forecast
1010102,25.375,-170.525,hawaii,2022-09-11,0,8 week forecast
1010102,25.375,-170.525,hawaii,2022-10-09,0,12 week forecast
1010103,25.425,-170.525,hawaii,2022-07-17,4,Nowcast
1010103,25.425,-170.525,hawaii,2022-08-14,4,4 week forecast
1010103,25.425,-170.525,hawaii,2022-09-11,4,8 week forecast
1010103,25.425,-170.525,hawaii,2022-10-09,3,12 week forecast
